Company,Location,Date,Time,Rocket,Mission,RocketStatus,MissionStatus,Year,Month,Day,latitude,longitude,Success,RocketFamily
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",2005-09-26,03:37:00,Delta II 7925,GPS IIRM-1,Retired,Success,2005,9,26,28.448,-80.566,1.0,Delta
Eurockot,"Site 133/3, Plesetsk Cosmodrome, Russia",2005-10-08,15:02:00,Rokot/Briz KM,CryoSat-1,Retired,Failure,2005,10,8,62.929,40.577,0.0,Rokot/briz
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2005-10-13,22:32:00,Ariane 5 GS,Syracuse 3A & Galaxy 15,Retired,Success,2005,10,13,5.238,-52.772,1.0,Ariane
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",2005-10-16,20:32:00,Long March 2F,Shenzhou 6,Retired,Success,2005,10,16,40.96,100.29,1.0,Long March
Lockheed,"SLC-4E, Vandenberg AFB, California, USA",2005-10-19,18:05:00,Titan IV(404)B,NROL-20 (KH-11 Kennen),Retired,Success,2005,10,19,34.741,-120.62,1.0,Titan
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",2005-10-27,06:52:00,Cosmos-3M (11K65M),TopSat 1 & Others,Retired,Success,2005,10,27,62.929,40.577,1.0,Cosmos-3m
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2005-11-08,14:06:00,Zenit-3 SL,Inmarsat 4F-2,Retired,Success,2005,11,8,0.057,-159.399,1.0,Zenit
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2005-11-16,23:46:00,Ariane 5 ECA,Spaceway-2 & Telkom-2,Active,Success,2005,11,16,5.238,-52.772,1.0,Ariane
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",2005-12-21,19:34:00,Cosmos-3M (11K65M),Kosmos 2416,Retired,Success,2005,12,21,62.929,40.577,1.0,Cosmos-3m
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2005-12-21,23:33:00,Ariane 5 GS,INSAT-4A & MSG-2,Retired,Success,2005,12,21,5.238,-52.772,1.0,Ariane
ILS,"SLC-41, Cape Canaveral AFS, Florida, USA",2006-01-19,19:00:00,Atlas V 551,New Horizons,Active,Success,2006,1,19,28.583,-80.577,1.0,Atlas
MHI,"LA-Y1, Tanegashima Space Center, Japan",2006-01-24,01:33:00,H-IIA 2022,Daichi,Retired,Success,2006,1,24,30.39,130.97,1.0,H-II
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2006-02-15,22:34:00,Zenit-3 SL,EchoStar-X,Retired,Success,2006,2,15,0.057,-159.399,1.0,Zenit
MHI,"LA-Y1, Tanegashima Space Center, Japan",2006-02-18,06:27:00,H-IIA 2024,Himawari 7,Retired,Success,2006,2,18,30.39,130.97,1.0,H-II
ISAS,"Mu Pad, Uchinoura Space Center, Japan",2006-02-21,21:28:00,Mu-V / M-25,"SSSat 1, CUTE 1.7 & Akari",Retired,Success,2006,2,21,31.25,131.08,1.0,Mu-v
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2006-03-11,22:33:00,Ariane 5 ECA,Spainsat & Hot Bird 7A,Active,Success,2006,3,11,5.238,-52.772,1.0,Ariane
SpaceX,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",2006-03-24,21:30:00,Falcon 1,FalconSat-2,Retired,Failure,2006,3,24,9.048,167.478,0.0,Falcon
Northrop,"Stargazer, Vandenberg AFB, California, USA",2006-03-28,20:10:00,Pegasus XL,ST-5,Active,Success,2006,3,28,34.75,-120.6,1.0,Pegasus
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2006-04-12,23:29:00,Zenit-3 SL,JCSat-9,Retired,Success,2006,4,12,0.057,-159.399,1.0,Zenit
Northrop,"SLC-8, Vandenberg AFB, California, USA",2006-04-15,01:40:00,Minotaur I,COSMIC (FORMOSAT-3),Active,Success,2006,4,15,34.605,-120.624,1.0,Minotaur
ILS,"SLC-41, Cape Canaveral AFS, Florida, USA",2006-04-20,20:27:00,Atlas V 411,Astra 1KR,Retired,Success,2006,4,20,28.583,-80.577,1.0,Atlas
MITT,"Svobodny Cosmodrome, Russia",2006-04-25,16:47:00,Start-1,EROS B,Active,Success,2006,4,25,51.64,128.09,1.0,Start-1
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2006-04-26,22:48:00,Long March 4C,Yaogan 1,Active,Success,2006,4,26,38.84,111.6,1.0,Long March
Boeing,"SLC-2W, Vandenberg AFB, California, USA",2006-04-28,10:02:00,Delta II 7420-10C,"CloudSat, CALIPSO",Retired,Success,2006,4,28,34.754,-120.62,1.0,Delta
Boeing,"SLC-37B, Cape Canaveral AFS, Florida, USA",2006-05-24,22:11:00,"Delta IV Medium+ (4,2)",GOES-N (GOES-13),Retired,Success,2006,5,24,28.514,-80.564,1.0,Delta
SRC,"K-84 Submarine, Barents Sea Launch Area, Barents Sea",2006-05-26,18:50:00,Shtil',Kompass-2,Retired,Success,2006,5,26,69.95,33.32,1.0,Shtil'
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2006-05-27,21:09:00,Ariane 5 ECA,Satmex-6 & Thaicom-5,Active,Success,2006,5,27,5.238,-52.772,1.0,Ariane
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2006-06-18,07:49:00,Zenit-3 SL,Galaxy 16,Retired,Success,2006,6,18,0.057,-159.399,1.0,Zenit
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",2006-06-21,22:15:00,Delta II 7925,MiTEx,Retired,Success,2006,6,21,28.448,-80.566,1.0,Delta
VKS RF,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",2006-06-25,04:00:00,Tsyklon-2,Kosmos 2421,Retired,Success,2006,6,25,46.07,62.99,1.0,Tsyklon-2
Boeing,"SLC-6, Vandenberg AFB, California, USA",2006-06-28,03:33:00,"Delta IV Medium+ (4,2)",NROL-22,Retired,Success,2006,6,28,34.605,-120.624,1.0,Delta
NASA,"LC-39B, Kennedy Space Center, Florida, USA",2006-07-04,18:37:00,Space Shuttle Discovery,STS-121,Retired,Success,2006,7,4,28.627,-80.621,1.0,Space
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2006-07-10,12:08:00,GSLV Mk I,INSAT-4C,Retired,Failure,2006,7,10,13.733,80.235,0.0,GSLV
Kosmotras,"Site 370/13, Yasny Cosmodrome, Russia",2006-07-12,14:53:00,Dnepr,Genesis 1,Retired,Success,2006,7,12,51.02,59.83,1.0,Dnepr
VKS RF,"Site 16/2, Plesetsk Cosmodrome, Russia",2006-07-21,04:20:00,Molniya-M /Block 2BL,Kosmos 2422,Retired,Success,2006,7,21,62.92,40.58,1.0,Molniya-m
Kosmotras,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",2006-07-26,19:43:00,Dnepr,BelKa 1 & Others,Retired,Failure,2006,7,26,45.92,63.34,0.0,Dnepr
Eurockot,"Site 133/3, Plesetsk Cosmodrome, Russia",2006-07-28,07:05:00,Rokot/Briz KM,KompSat-2,Retired,Success,2006,7,28,62.929,40.577,1.0,Rokot/briz
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2006-08-11,22:15:00,Ariane 5 ECA,JCSAT-10 & Syracuse 3B,Active,Success,2006,8,11,5.238,-52.772,1.0,Ariane
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2006-08-22,03:26:00,Zenit-3 SL,Koreasat 5,Retired,Success,2006,8,22,0.057,-159.399,1.0,Zenit
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2006-09-09,07:00:00,Long March 2C,Shijian-8,Active,Success,2006,9,9,40.96,100.29,1.0,Long March
NASA,"LC-39B, Kennedy Space Center, Florida, USA",2006-09-09,15:14:00,Space Shuttle Atlantis,STS-115,Retired,Success,2006,9,9,28.627,-80.621,1.0,Space
MHI,"LA-Y1, Tanegashima Space Center, Japan",2006-09-11,04:35:00,H-IIA 202,IGS-Optical 2,Active,Success,2006,9,11,30.39,130.97,1.0,H-II
CASC,"LC-2, Xichang Satellite Launch Center, China",2006-09-12,16:02:00,Long March 3A,Chinasat-22A,Active,Success,2006,9,12,28.24,102.01,1.0,Long March
ISAS,"Mu Pad, Uchinoura Space Center, Japan",2006-09-22,21:36:00,Mu-V / M-25,"SSSat 2, Hinode & Camatai",Retired,Success,2006,9,22,31.25,131.08,1.0,Mu-v
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",2006-09-25,18:50:00,Delta II 7925,GPS IIRM-2,Retired,Success,2006,9,25,28.448,-80.566,1.0,Delta
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2006-10-13,20:56:00,Ariane 5 ECA,"DirecTV-9S, Optus D1, LDREX-2",Active,Success,2006,10,13,5.238,-52.772,1.0,Ariane
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2006-10-23,23:34:00,Long March 4B,Shijian-6C & 6D,Active,Success,2006,10,23,38.84,111.6,1.0,Long March
Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",2006-10-26,00:52:00,Delta II 7925-10L,STEREO,Retired,Success,2006,10,26,28.448,-80.565,1.0,Delta
CASC,"LC-2, Xichang Satellite Launch Center, China",2006-10-28,16:20:00,Long March 3B,SinoSat 2,Retired,Success,2006,10,28,28.24,102.01,1.0,Long March
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2006-10-30,23:48:00,Zenit-3 SL,XM-4,Retired,Success,2006,10,30,0.057,-159.399,1.0,Zenit
Boeing,"SLC-6, Vandenberg AFB, California, USA",2006-11-04,13:53:00,Delta IV Medium,DMSP F17,Retired,Success,2006,11,4,34.605,-120.624,1.0,Delta
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",2006-11-17,19:12:00,Delta II 7925,GPS IIRM-3,Retired,Success,2006,11,17,28.448,-80.566,1.0,Delta
CASC,"LC-2, Xichang Satellite Launch Center, China",2006-12-08,00:53:00,Long March 3A,Fengyun-2D,Active,Success,2006,12,8,28.24,102.01,1.0,Long March
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2006-12-08,22:08:00,Ariane 5 ECA,WildBlue-1 & AMC-18,Active,Success,2006,12,8,5.238,-52.772,1.0,Ariane
NASA,"LC-39B, Kennedy Space Center, Florida, USA",2006-12-10,00:47:00,Space Shuttle Discovery,STS-116,Retired,Success,2006,12,10,28.627,-80.621,1.0,Space
ULA,"SLC-2W, Vandenberg AFB, California, USA",2006-12-14,21:00:00,Delta II 7920-10C,NROL-21,Retired,Success,2006,12,14,34.754,-120.62,1.0,Delta
Northrop,"LP-0B, Wallops Flight Facility, Virginia, USA",2006-12-16,12:00:00,Minotaur I,TacSat-2 & GeneSat-1,Active,Success,2006,12,16,37.83,-75.49,1.0,Minotaur
MHI,"LA-Y1, Tanegashima Space Center, Japan",2006-12-18,06:32:00,H-IIA 204,Kiku 8,Active,Success,2006,12,18,30.39,130.97,1.0,H-II
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",2006-12-19,14:00:00,Cosmos-3M (11K65M),SAR-Lupe 1,Retired,Success,2006,12,19,62.929,40.577,1.0,Cosmos-3m
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",2007-01-10,03:54:00,PSLV-G,Cartosat-2 & SRE-1 & Rideshares,Retired,Success,2007,1,10,13.733,80.235,1.0,PSLV
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2007-01-30,23:21:00,Zenit-3 SL,NSS-8,Retired,Failure,2007,1,30,0.057,-159.399,0.0,Zenit
CASC,"LC-2, Xichang Satellite Launch Center, China",2007-02-02,16:28:00,Long March 3A,Beidou-1D,Active,Success,2007,2,2,28.24,102.01,1.0,Long March
ULA,"SLC-17B, Cape Canaveral AFS, Florida, USA",2007-02-17,23:01:00,Delta II 7925-10C,THEMIS,Retired,Success,2007,2,17,28.448,-80.565,1.0,Delta
MHI,"LA-Y1, Tanegashima Space Center, Japan",2007-02-24,04:41:00,H-IIA 2024,"IGS-Optical 3V, IGS-Radar 2",Retired,Success,2007,2,24,30.39,130.97,1.0,H-II
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2007-03-09,03:10:00,Atlas V 401,"STP-1, FalconSat-3",Active,Success,2007,3,9,28.583,-80.577,1.0,Atlas
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2007-03-11,22:03:00,Ariane 5 ECA,Skynet 5A & INSAT-4B,Active,Success,2007,3,11,5.238,-52.772,1.0,Ariane
SpaceX,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",2007-03-21,01:10:00,Falcon 1,DemoSat,Retired,Failure,2007,3,21,9.048,167.478,0.0,Falcon
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2007-04-11,03:27:00,Long March 2C,Haiyang-1B,Active,Success,2007,4,11,38.84,111.6,1.0,Long March
CASC,"LC-2, Xichang Satellite Launch Center, China",2007-04-13,20:11:00,Long March 3A,Compass-M1,Active,Success,2007,4,13,28.24,102.01,1.0,Long March
Kosmotras,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",2007-04-17,06:46:00,Dnepr,EgyptSat 1 & Others,Retired,Success,2007,4,17,45.92,63.34,1.0,Dnepr
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2007-04-23,10:00:00,PSLV-CA,AGILE & AAM,Active,Success,2007,4,23,13.733,80.235,1.0,PSLV
Northrop,"LP-0B, Wallops Flight Facility, Virginia, USA",2007-04-24,06:48:00,Minotaur I,NFIRE,Active,Success,2007,4,24,37.83,-75.49,1.0,Minotaur
Northrop,"Stargazer, Vandenberg AFB, California, USA",2007-04-25,20:26:00,Pegasus XL,AIM,Active,Success,2007,4,25,34.75,-120.6,1.0,Pegasus
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2007-05-04,22:29:00,Ariane 5 ECA,Astra 1L & Galaxy 17,Active,Success,2007,5,4,5.238,-52.772,1.0,Ariane
CASC,"LC-2, Xichang Satellite Launch Center, China",2007-05-13,16:01:00,Long March 3B/E,NIGCOMSAT-1,Active,Success,2007,5,13,28.24,102.01,1.0,Long March
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2007-05-25,07:12:00,Long March 2D,Yaogan 2 & ZDPS-1,Active,Success,2007,5,25,40.96,100.29,1.0,Long March
CASC,"LC-2, Xichang Satellite Launch Center, China",2007-05-31,16:08:00,Long March 3A,SinoSat 3,Active,Success,2007,5,31,28.24,102.01,1.0,Long March
ULA,"SLC-2W, Vandenberg AFB, California, USA",2007-06-08,02:34:00,Delta II 7420-10C,COSMO-SkyMed,Retired,Success,2007,6,8,34.754,-120.62,1.0,Delta
NASA,"LC-39A, Kennedy Space Center, Florida, USA",2007-06-08,23:38:00,Space Shuttle Atlantis,STS-117,Retired,Success,2007,6,8,28.608,-80.604,1.0,Space
IAI,"Pad 1, Palmachim Airbase, Israel",2007-06-10,Unknown,Shavit-2,Ofek-7,Active,Success,2007,6,10,31.89,34.68,1.0,Shavit-2
Kosmotras,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",2007-06-15,02:14:00,Dnepr,TerraSAR-X,Retired,Success,2007,6,15,45.92,63.34,1.0,Dnepr
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2007-06-15,15:11:00,Atlas V 401,NROL-30 & NOSS-3,Active,Partial Failure,2007,6,15,28.583,-80.577,0.5,Atlas
Kosmotras,"Site 370/13, Yasny Cosmodrome, Russia",2007-06-28,15:02:00,Dnepr,Genesis 2,Retired,Success,2007,6,28,51.02,59.83,1.0,Dnepr
VKS RF,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",2007-06-29,10:00:00,Zenit-2,Kosmos 2428,Retired,Success,2007,6,29,45.92,63.34,1.0,Zenit
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",2007-07-02,19:38:00,Cosmos-3M (11K65M),SAR-Lupe 2,Retired,Success,2007,7,2,62.929,40.577,1.0,Cosmos-3m
CASC,"LC-2, Xichang Satellite Launch Center, China",2007-07-05,20:08:00,Long March 3B,Chinasat-6B,Retired,Success,2007,7,5,28.24,102.01,1.0,Long March
ULA,"SLC-17A, Cape Canaveral AFS, Florida, USA",2007-08-04,09:26:00,Delta II 7925,Phoenix,Retired,Success,2007,8,4,28.448,-80.566,1.0,Delta
NASA,"LC-39A, Kennedy Space Center, Florida, USA",2007-08-08,22:36:00,Space Shuttle Endeavour,STS-118,Retired,Success,2007,8,8,28.608,-80.604,1.0,Space
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2007-08-14,23:44:00,Ariane 5 ECA,Spaceway-3 & BSat-3A,Active,Success,2007,8,14,5.238,-52.772,1.0,Ariane
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2007-09-02,12:51:00,GSLV Mk I,INSAT-4CR,Retired,Partial Failure,2007,9,2,13.733,80.235,0.5,GSLV
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",2007-09-11,13:05:00,Cosmos-3M (11K65M),Kosmos 2429,Retired,Success,2007,9,11,62.929,40.577,1.0,Cosmos-3m
MHI,"LA-Y1, Tanegashima Space Center, Japan",2007-09-14,01:31:00,H-IIA 2022,SELENE,Retired,Success,2007,9,14,30.39,130.97,1.0,H-II
ULA,"SLC-2W, Vandenberg AFB, California, USA",2007-09-18,18:35:00,Delta II 7920-10C,DigitalGlobe WorldView-1,Retired,Success,2007,9,18,34.754,-120.62,1.0,Delta
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2007-09-19,03:26:00,Long March 4B,CBERS-2B,Active,Success,2007,9,19,38.84,111.6,1.0,Long March
ULA,"SLC-17B, Cape Canaveral AFS, Florida, USA",2007-09-27,11:34:00,Delta II 7925H,Dawn,Retired,Success,2007,9,27,28.448,-80.565,1.0,Delta
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2007-10-05,22:02:00,Ariane 5 GS,Intelsat 11 & Optus D2,Retired,Success,2007,10,5,5.238,-52.772,1.0,Ariane
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2007-10-11,00:22:00,Atlas V 421,WSG-1,Active,Success,2007,10,11,28.583,-80.577,1.0,Atlas
ULA,"SLC-17A, Cape Canaveral AFS, Florida, USA",2007-10-17,12:23:00,Delta II 7925,GPS IIRM-4,Retired,Success,2007,10,17,28.448,-80.566,1.0,Delta
NASA,"LC-39A, Kennedy Space Center, Florida, USA",2007-10-23,03:38:00,Space Shuttle Discovery,STS-120,Retired,Success,2007,10,23,28.608,-80.604,1.0,Space
VKS RF,"Site 16/2, Plesetsk Cosmodrome, Russia",2007-10-23,04:39:00,Molniya-M /Block 2BL,Kosmos 2430,Retired,Success,2007,10,23,62.92,40.58,1.0,Molniya-m
CASC,"LC-3, Xichang Satellite Launch Center, China",2007-10-24,10:05:00,Long March 3B,Chang'e 1,Retired,Success,2007,10,24,28.24,102.01,1.0,Long March
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",2007-11-01,00:51:00,Cosmos-3M (11K65M),SAR-Lupe 3,Retired,Success,2007,11,1,62.929,40.577,1.0,Cosmos-3m
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA",2007-11-11,01:50:00,Delta IV Heavy,DSP-23,Active,Success,2007,11,11,28.514,-80.564,1.0,Delta
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2007-11-11,22:48:00,Long March 4C,Yaogan 3,Active,Success,2007,11,11,38.84,111.6,1.0,Long March
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2007-11-14,22:03:00,Ariane 5 ECA,Skynet 5B & Star One C1,Active,Success,2007,11,14,5.238,-52.772,1.0,Ariane
ULA,"SLC-2W, Vandenberg AFB, California, USA",2007-12-09,02:31:00,Delta II 7420-10C,COSMO-2,Retired,Success,2007,12,9,34.754,-120.62,1.0,Delta
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2007-12-10,22:05:00,Atlas V 401,NROL-24,Active,Success,2007,12,10,28.583,-80.577,1.0,Atlas
ULA,"SLC-17A, Cape Canaveral AFS, Florida, USA",2007-12-20,20:04:00,Delta II 7925,GPS IIRM-5,Retired,Success,2007,12,20,28.448,-80.566,1.0,Delta
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2007-12-21,21:41:00,Ariane 5 GS,Rascom-QAF1 & Horizons-2,Retired,Success,2007,12,21,5.238,-52.772,1.0,Ariane
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2008-01-15,11:48:00,Zenit-3 SL,Thuraya-3,Retired,Success,2008,1,15,0.057,-159.399,1.0,Zenit
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",2008-01-21,03:45:00,PSLV-CA,TecSAR,Active,Success,2008,1,21,13.733,80.235,1.0,PSLV
NASA,"LC-39A, Kennedy Space Center, Florida, USA",2008-02-07,19:45:00,Space Shuttle Atlantis,STS-122,Retired,Success,2008,2,7,28.608,-80.604,1.0,Space
MHI,"LA-Y1, Tanegashima Space Center, Japan",2008-02-23,08:55:00,H-IIA 202,Kizuna,Active,Success,2008,2,23,30.39,130.97,1.0,H-II
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2008-03-09,04:03:00,Ariane 5 ES,Jules Verne ATV,Retired,Success,2008,3,9,5.238,-52.772,1.0,Ariane
NASA,"LC-39A, Kennedy Space Center, Florida, USA",2008-03-11,06:28:00,Space Shuttle Endeavour,STS-123,Retired,Success,2008,3,11,28.608,-80.604,1.0,Space
ULA,"SLC-3E, Vandenberg AFB, California, USA",2008-03-13,10:02:00,Atlas V 411,NROL-28,Retired,Success,2008,3,13,34.767,-120.58,1.0,Atlas
ULA,"SLC-17A, Cape Canaveral AFS, Florida, USA",2008-03-15,06:10:00,Delta II 7925,GPS IIRM-6,Retired,Success,2008,3,15,28.448,-80.566,1.0,Delta
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2008-03-19,22:47:00,Zenit-3 SL,DirecTV-11,Retired,Success,2008,3,19,0.057,-159.399,1.0,Zenit
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",2008-03-27,17:16:00,Cosmos-3M (11K65M),SAR-Lupe 4,Retired,Success,2008,3,27,62.929,40.577,1.0,Cosmos-3m
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2008-04-14,20:12:00,Atlas V 421,ICO G1,Active,Success,2008,4,14,28.583,-80.577,1.0,Atlas
Northrop,"Stargazer, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",2008-04-15,17:01:00,Pegasus XL,C/NOFS,Active,Success,2008,4,15,9.048,167.478,1.0,Pegasus
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2008-04-18,22:17:00,Ariane 5 ECA,Star One C2 & Vinasat-1,Active,Success,2008,4,18,5.238,-52.772,1.0,Ariane
CASC,"LC-2, Xichang Satellite Launch Center, China",2008-04-25,15:35:00,Long March 3C,Tianlian I-01,Retired,Success,2008,4,25,28.24,102.01,1.0,Long March
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2008-04-28,03:53:00,PSLV-CA,Cartosat-2A & Rideshares,Active,Success,2008,4,28,13.733,80.235,1.0,PSLV
Land Launch,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",2008-04-28,05:00:00,Zenit-3 SLB,AMOS 3,Retired,Partial Failure,2008,4,28,45.92,63.34,0.5,Zenit
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2008-05-21,09:42:00,Zenit-3 SL,Galaxy 18,Retired,Success,2008,5,21,0.057,-159.399,1.0,Zenit
VKS RF,"Site 133/3, Plesetsk Cosmodrome, Russia",2008-05-23,15:20:00,Rokot/Briz KM,"Kosmos 2437 to 2439, Youbilielnyi",Retired,Success,2008,5,23,62.929,40.577,1.0,Rokot/briz
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2008-05-27,03:02:00,Long March 4C,Fengyun-3A,Active,Success,2008,5,27,38.84,111.6,1.0,Long March
NASA,"LC-39A, Kennedy Space Center, Florida, USA",2008-05-31,21:02:00,Space Shuttle Discovery,STS-124,Retired,Success,2008,5,31,28.608,-80.604,1.0,Space
CASC,"LC-2, Xichang Satellite Launch Center, China",2008-06-09,12:15:00,Long March 3B,ChinaSat 9,Retired,Success,2008,6,9,28.24,102.01,1.0,Long March
ULA,"SLC-17B, Cape Canaveral AFS, Florida, USA",2008-06-11,16:05:00,Delta II 7920H-10C,GLAST,Retired,Success,2008,6,11,28.448,-80.565,1.0,Delta
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2008-06-12,22:05:00,Ariane 5 ECA,Skynet 5C & Turksat 3A,Active,Success,2008,6,12,5.238,-52.772,1.0,Ariane
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",2008-06-19,06:36:00,Cosmos-3M (11K65M),Orbcomm Satellites,Retired,Success,2008,6,19,62.929,40.577,1.0,Cosmos-3m
ULA,"SLC-2W, Vandenberg AFB, California, USA",2008-06-20,07:46:00,Delta II 7320-10C,Jason-2,Retired,Success,2008,6,20,34.754,-120.62,1.0,Delta
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2008-07-07,21:47:00,Ariane 5 ECA,ProtoStar-1 & Badr-6,Active,Success,2008,7,7,5.238,-52.772,1.0,Ariane
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2008-07-16,05:20:00,Zenit-3 SL,EchoStar XI,Retired,Success,2008,7,16,0.057,-159.399,1.0,Zenit
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",2008-07-22,02:40:00,Cosmos-3M (11K65M),SAR-Lupe 5,Retired,Success,2008,7,22,62.929,40.577,1.0,Cosmos-3m
SpaceX,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",2008-08-03,03:34:00,Falcon 1,Flight 3,Retired,Failure,2008,8,3,9.048,167.478,0.0,Falcon
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2008-08-14,20:44:00,Ariane 5 ECA,Superbird-7 & AMC-21,Active,Success,2008,8,14,5.238,-52.772,1.0,Ariane
ISA,"Imam Khomeini Spaceport, Semnan Space Center, Iran",2008-08-17,Unknown,Safir-1,Unknown Payload,Retired,Failure,2008,8,17,35.23,53.92,0.0,Safir-1
Kosmotras,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",2008-08-29,07:15:00,Dnepr,RapidEye 1 to 5,Retired,Success,2008,8,29,45.92,63.34,1.0,Dnepr
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2008-09-06,03:25:00,Long March 2C/SMA,Huanjing-1A & 1B,Active,Success,2008,9,6,38.84,111.6,1.0,Long March
ULA,"SLC-2W, Vandenberg AFB, California, USA",2008-09-06,18:50:00,Delta II 7420-10C,GeoEye-1,Retired,Success,2008,9,6,34.754,-120.62,1.0,Delta
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2008-09-24,09:27:00,Zenit-3 SL,Galaxy 19,Retired,Success,2008,9,24,0.057,-159.399,1.0,Zenit
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",2008-09-28,13:10:00,Long March 2F/G,Shenzhou 7,Active,Success,2008,9,28,40.96,100.29,1.0,Long March
SpaceX,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",2008-09-28,23:15:00,Falcon 1,RatSat,Retired,Success,2008,9,28,9.048,167.478,1.0,Falcon
Kosmotras,"Site 370/13, Yasny Cosmodrome, Russia",2008-10-01,06:37:00,Dnepr,THEOS 1,Retired,Success,2008,10,1,51.02,59.83,1.0,Dnepr
